"external_ref","source","is_chargeback","status"
rTNX9YJNDD3llTVeEHAZ7,GLOBALPAY,false,true
rTQdCxDl6cLJXO8d1L3ge,GLOBALPAY,false,true
RTUc6yM6kHq2dh3yqkz60,GLOBALPAY,false,true
ruj7IBCfv__nmd7-IalUc,GLOBALPAY,false,true
run6OGF2yp6TLCO7SpTfK,GLOBALPAY,false,true
rur8yESpXfvDQAD4_0l7k,GLOBALPAY,false,true
RVFH2Gwg5gZo2WIaMTG6O,GLOBALPAY,false,true
rVs8u4EVTscJ1SO32Doh_,GLOBALPAY,false,true
rVyfTn5y35xtemqbZPY8y,GLOBALPAY,false,true
Rw14deR81yfT5HGgwjDOm,GLOBALPAY,false,true
rwAjj1hyqxRZWRnFr148y,GLOBALPAY,false,true
RwCrOeR4RiZni9vwjyT6T,GLOBALPAY,false,true
RwfhjlEHHv-qlqwK7C3sG,GLOBALPAY,false,true
rwvXcEs2AaoKhf_cs_koM,GLOBALPAY,false,true
RxIWQPLLvuHaDmHoElDRm,GLOBALPAY,false,true
RxIzM65rxibmDlAKq48Dk,GLOBALPAY,false,true
rXx_FPq2ggQivlUK9jX5i,GLOBALPAY,false,true
rYDaGgRv-4Bph7lzqnTT1,GLOBALPAY,false,true
RyeWj7VkRewW32VuVhoKv,GLOBALPAY,false,true
rYG5xgrevbhlfhRoZsadU,GLOBALPAY,false,true
Ryl8mcAtL_B8XIUbleV6f,GLOBALPAY,false,true
RYnlhxgWVDEL2QwMixAAL,GLOBALPAY,false,true
RYQUQEVrxwInR1nqui4zc,GLOBALPAY,false,true
RytMtpiFL5Qs5_J61X1Hk,GLOBALPAY,false,true
rytsw1yRkSCRhUqExTrD4,GLOBALPAY,false,true
RYZ4mcRSi-jbJqx-2LGne,GLOBALPAY,false,true
rZ-R8YNHSbtCRUuaE-3cx,GLOBALPAY,false,true
rzQPgRPE6_9Yy0LHIqvw8,GLOBALPAY,false,true
S__Sn_oJl7adI_WeifTPJ,GLOBALPAY,false,true
s_4xp9kH1CAPUPHJQpxXl,GLOBALPAY,false,true
S_FPuWECTXDgZjZ-Cr0rT,GLOBALPAY,false,true
S_wsnn-X5sFHJExKGZlVs,GLOBALPAY,false,true
S-N3cqd2vPr8bBHi2nvUj,GLOBALPAY,false,true
s-VaCuXrfBFZziOrGhgXx,GLOBALPAY,false,true
s0gNLblaNIZcwRxNiMVLf,GLOBALPAY,false,true
s0VOHitY8S-zzhdIKEMc3,GLOBALPAY,false,true
s1Bs3Xb91i5Z3BN4-8sMA,GLOBALPAY,false,true
s1JAPrKrQgj4I7CDDJ_w0,GLOBALPAY,false,true
s1NgFoMi7L0agzqCFUT0P,GLOBALPAY,false,true
s1tCHCj4SEanfg1TzCEhM,GLOBALPAY,false,true
S2f-xgFlihg-b_lL1UyR0,GLOBALPAY,false,true
s3DWBefmXftoRCxRHuJ5E,GLOBALPAY,false,true
S4dyXm0yrw2kMmbhp2LCp,GLOBALPAY,false,true
S4nKy_31g-SSVYII41Gxk,GLOBALPAY,false,true
S4VNC_nyppMqnk8JXekM3,GLOBALPAY,false,true
s56z8FIf0mzbG-RWDjkaE,GLOBALPAY,false,true
s57FmGzH7mybVpvv7KyDa,GLOBALPAY,false,true
s6AgZ9MOwj5uqDJhpq9QY,GLOBALPAY,false,true
S6kJ-q7_7hVH16-XwA6SI,GLOBALPAY,false,true
S7n25yxwXZ9p8otN9bu-0,GLOBALPAY,false,true
S7OoDPUHP-ysMmPKPnjQI,GLOBALPAY,false,true
S7oPcyIVY5oMXWTDc_XRR,GLOBALPAY,false,true
S8-W6mgsmxLSmy7snkF0d,GLOBALPAY,false,true
S844-p3ur3MQObZcQIApN,GLOBALPAY,false,true
s8bNWM6gIPG1rleWnrnJz,GLOBALPAY,false,true
s8dXXDOnjI13X0o90zn_D,GLOBALPAY,false,true
s8KfqINIJJw_DLdW-Qu7T,GLOBALPAY,false,true
S9O9Fcop8T5aEL1Li7I25,GLOBALPAY,false,true
sACPBzK3k6mWmP6RBaUMv,GLOBALPAY,false,true
SADpsfxkC36qnUmGf1ooj,GLOBALPAY,false,true
SaErdWpd5Mni9jYAbOu1p,GLOBALPAY,false,true
SAMptXEZJf738AXnG21VB,GLOBALPAY,false,true
saOkaads3PS0g7Eq-AnbO,GLOBALPAY,false,true
sAy9U7Ker1mL7WjnSw4L3,GLOBALPAY,false,true
sAZSg_in4Oq2pTrpMzLE1,GLOBALPAY,false,true
SB07t9aX45bx4z8WP7Mqf,GLOBALPAY,false,true
SbdgCZnCyB-k1Nu0FrVtm,GLOBALPAY,false,true
SbGZymG64j7s29NxtmI4h,GLOBALPAY,false,true
SbNC5gdNQV_AwgHlWQJiW,GLOBALPAY,false,true
Sc0ZLL9i8NWEvNeYtsi_8,GLOBALPAY,false,true
Sc2LGCxLRBNoVNrVzw4TI,GLOBALPAY,false,true
ScCb0exKEyF6WkzlD31lZ,GLOBALPAY,false,true
SClvkqgFoe9P6nu8fquv7,GLOBALPAY,false,true
SCLzzNtoRWuHMKDDglPqe,GLOBALPAY,false,true
scqbifJlGWIty7-aLuxhj,GLOBALPAY,false,true
SCUWkAiS9w9O7RVLr79Bi,GLOBALPAY,false,true
sDBjyv6C-eTOhTuz01i9m,GLOBALPAY,false,true
sDDZzHwpSfd-g796RtieQ,GLOBALPAY,false,true
sdqg99w8L11j9x765AhJC,GLOBALPAY,false,true
SDSQqG35dW-n6o5yTrCi8,GLOBALPAY,false,true
sE4GVo8VCMKYDV0855l96,GLOBALPAY,false,true
sEmp32bBch8NhPUTmD4Xb,GLOBALPAY,false,true
SF40KFcKXolDg5qHd-q_7,GLOBALPAY,false,true
Sf4Vyf7Vu3tXN9_LK2gK6,GLOBALPAY,false,true
SF7gTqj6RpcwYlPmbekOj,GLOBALPAY,false,true
sfOeucfTCGEQmne0i7MZe,GLOBALPAY,false,true
SFPvaeOMG1p3PQMxidNYX,GLOBALPAY,false,true
SfQBBy8T3n_Xm3JaAyAxe,GLOBALPAY,false,true
sfwQnAoZmDDXWbOQo2Hbg,GLOBALPAY,false,true
Sg97dm--9mDREMVCOnsag,GLOBALPAY,false,true
sgekVZRupcOpwEpIyYEfL,GLOBALPAY,false,true
SGIqB45TLJpujnq0B5hCt,GLOBALPAY,false,true
SGJnrTuIe6M5lBFudN7cK,GLOBALPAY,false,true
sgK0zGAimy5zlZ55sHGM1,GLOBALPAY,false,true
sGQwOXqPOIIUTxE-HUD-w,GLOBALPAY,false,true
SH3qS4bHmVT9CuRQ0v6zF,GLOBALPAY,false,true
sHA-3Ag5K9OGuXYPOzhT7,GLOBALPAY,false,true
SHBEeyLOy4YKGAdYNfoXI,GLOBALPAY,false,true
ShL3F3rObDE4YcQPQ0LV1,GLOBALPAY,false,true
ShthPUoayoErQomKLruBv,GLOBALPAY,false,true
shUROin1PCMtI7dCHQp_G,GLOBALPAY,false,true
SIfUCrZ3vSdloARIGaIWz,GLOBALPAY,false,true
SIjnrZwqbwoC4LKM9vWm4,GLOBALPAY,false,true
SiPEy12qNOD8kJjkhz61e,GLOBALPAY,false,true
SJ1esK8Z8uW0_wEKmqXcx,GLOBALPAY,false,true
sJ8P3GLM6tek6qCbKjAUW,GLOBALPAY,false,true
SJGkfjHRy3PkguJfuzxdD,GLOBALPAY,false,true
SjkAZNqKsD2j5ONezWZnS,GLOBALPAY,false,true
SKKVgsM4iUgT5cDFsy45x,GLOBALPAY,false,true
sKLDR6-8kABjpy-8aPKdD,GLOBALPAY,false,true
SkVpQsWhJrGzByr2NDGMn,GLOBALPAY,false,true
SkZjvqMDknjXOgWmj9j-Z,GLOBALPAY,false,true
sL0XeT-p3s7itW_5Ou8HW,GLOBALPAY,false,true
sLcnu8y8sZ07y99fHbKNO,GLOBALPAY,false,true
sLDGPMhI_kl1I1ox-2hLA,GLOBALPAY,false,true
sLDlQjjZnPNWHHL-EwzJt,GLOBALPAY,false,true
sLls4C47uN39Zy9EBWvdJ,GLOBALPAY,false,true
SLLzOZ4e6fZA2jLwQjzE2,GLOBALPAY,false,true
SLwFbBknKvQpSneASxpzA,GLOBALPAY,false,true
Sm0pMjA2sBP9j-nYT-tcw,GLOBALPAY,false,true
sMjNMCJ6-KwCBPJwidD4S,GLOBALPAY,false,true
SMnqtlukFzsRJVipMRAaO,GLOBALPAY,false,true
SmwPpyEMDAXfTBoD-bz9v,GLOBALPAY,false,true
snmzGB5CUEaVGAa-gCbRn,GLOBALPAY,false,true
Snp1spzbxQ7gOA-RdfBvF,GLOBALPAY,false,true
snt6wrezEBsSYlBMYCwWl,GLOBALPAY,false,true
sO_cg5LwcGdq_Nurqupol,GLOBALPAY,false,true
SOF-PMYmF-miliI5Km-rd,GLOBALPAY,false,true
sOivrMfVsXlcbXkQ-B9J8,GLOBALPAY,false,true
sOOuE7Rt1lCg87fCLiADs,GLOBALPAY,false,true
spai5lBqtXe6aZiYQBC8J,GLOBALPAY,false,true
SPTGKKXTnbX7UDzdppUl3,GLOBALPAY,false,true
sPuX6wPueEoQJZXoytH0M,GLOBALPAY,false,true
SQ-mPcoB8suhtpfzYYBnT,GLOBALPAY,false,true
Sq-ZveIywgoItrNyNsECA,GLOBALPAY,false,true
sq4dSg1Ltg0aV6JKEaVES,GLOBALPAY,false,true
SQ9x6wrdSm5g7RSA4_huK,GLOBALPAY,false,true
sqhoBSq3flP4D_FR_-FxW,GLOBALPAY,false,true
SqordO6j_CJmza7fGQluC,GLOBALPAY,false,true
SquqyZ2f8ll-X37eDAkAd,GLOBALPAY,false,true
SR3WZPmECZuLNJ8fk8GjY,GLOBALPAY,false,true
SRBjOBEo0gxKMNuAyCZXp,GLOBALPAY,false,true
SrDg2wHtZSjUfQi1CP1Xr,GLOBALPAY,false,true
SRDj1SfhWoBac7uqGHna8,GLOBALPAY,false,true
SrgolIooO7ry0VNiWpWwp,GLOBALPAY,false,true
srMTsmKDtTsAx11CtENqW,GLOBALPAY,false,true
sroL19G5cpDBaOjumzYIA,GLOBALPAY,false,true
Srr8a3KUnloai1nha2-cO,GLOBALPAY,false,true
SrWOcvdH3COXAVyF9SlP6,GLOBALPAY,false,true
sseZaIS-pJGP2fy1GO37F,GLOBALPAY,false,true
SsgWcvTnDXFE9kmhfPzgX,GLOBALPAY,false,true
SSsOdq0AKfESYQlm1e1KG,GLOBALPAY,false,true
ssz6sBexbDhCzpal-Bt1N,GLOBALPAY,false,true
SSz9XIXvrrrrWZbY3yOk0,GLOBALPAY,false,true
SSzL5TKsd8X5p-h6UaZVR,GLOBALPAY,false,true
st47TgI1R9PG66yTpdEaj,GLOBALPAY,false,true
stRDNtKUwreZwpoxeI6b8,GLOBALPAY,false,true
STudNdrPNfVrXxaTy32cW,GLOBALPAY,false,true
StUI7RwD9lRRxr16bVuEY,GLOBALPAY,false,true
stX0awN8gK4j3Cg8dgkGh,GLOBALPAY,false,true
sUDkv5YlLzA-8h8kHzMQ8,GLOBALPAY,false,true
SUWXq7_RkY7Q-DO2uqVY5,GLOBALPAY,false,true
sUZskVKvr10-XRHF-P4Xh,GLOBALPAY,false,true
sV-gtliv4FxkGlXfzq45b,GLOBALPAY,false,true
svQfUVsC5ZZdSTkZUuedx,GLOBALPAY,false,true
Sw1qOzT87qYsXQ0EminhZ,GLOBALPAY,false,true
sw5qVnHmxgCO2O2HMhBsh,GLOBALPAY,false,true
sWexY5O-exkfAP1zSP8TL,GLOBALPAY,false,true
SwfppPCVg8p2ipBLu9Of2,GLOBALPAY,false,true
SWJo25BTshfuMVNslBTiK,GLOBALPAY,false,true
SWmFEnHIHGIZ9fukyplwa,GLOBALPAY,false,true
sWmxy7YmXq5v7a_LcMx2f,GLOBALPAY,false,true
SWnNkUsncHeUhylo56NB1,GLOBALPAY,false,true
sX_xm676ELeWkd4rLndmP,GLOBALPAY,false,true
Sxe5UlaBPAUYFzseMCMJM,GLOBALPAY,false,true
sXiDfTPY-D5RNQ1Dg-0hJ,GLOBALPAY,false,true
sxkBFT-k52DDw7kCElQOM,GLOBALPAY,false,true
sXmzbr9_FLHWCo_iyrIhq,GLOBALPAY,false,true
Sxps1nxtC6rLW332tYzQQ,GLOBALPAY,false,true
sxS5p56SrGVCvB3ds1jy4,GLOBALPAY,false,true
SxVJz3mY3y_ZADLrmlfFc,GLOBALPAY,false,true
sXwiLGSfXOhpi9nfPkSR5,GLOBALPAY,false,true
sXZ-oabJrmr9xGp031Xgy,GLOBALPAY,false,true
Sy0yvVSbSpPbRf0EBApqB,GLOBALPAY,false,true
syGY6pWOIRt0gngWEJCJ2,GLOBALPAY,false,true
sYJOPC4RgdB-fgrsAcJKz,GLOBALPAY,false,true
SYpj0Z9y3fc64siFOH4oA,GLOBALPAY,false,true
Sys1zpKc4mMqJmKxuyS5e,GLOBALPAY,false,true
sYyChNu_NKxtEk_QCRsKt,GLOBALPAY,false,true
sZ-J2mw5bIvfYxWa--kKa,GLOBALPAY,false,true
SZA-2h3CTo7GDd-OgvEf1,GLOBALPAY,false,true
SzChPXRerQLgQ-gqWr1b0,GLOBALPAY,false,true
szfayBKoR3w_BVb6CS3SA,GLOBALPAY,false,true
SzfggOAl-wnuOBaECWFFa,GLOBALPAY,false,true
SZVH250FWFmiRI3NflziA,GLOBALPAY,false,true
t__L5VD6ZdhYPHZFcZxEk,GLOBALPAY,false,true
T_6noTpNmShU26N368ZNS,GLOBALPAY,false,true
T_Mkc8gELgQs-hmQzTTC5,GLOBALPAY,false,true
t-AKbuGTqV4IdOdkekAbo,GLOBALPAY,false,true
t-LrQj4HTPkIX_HS_fay_,GLOBALPAY,false,true
t-PAGQGpVLWhSCTqN8nKK,GLOBALPAY,false,true
t-yD_HiWD82xHGjlcLCiw,GLOBALPAY,false,true
t0eRQmGr4D0Rh_lctSsHJ,GLOBALPAY,false,true
T0TQ-2DynG7BPGvTNNteF,GLOBALPAY,false,true
T193yBcgUdVJyJzo2JOa2,GLOBALPAY,false,true
t1qNYB1cC9UE8Cs3pokLI,GLOBALPAY,false,true
T1z_Ee5X-1SXztVaUQdui,GLOBALPAY,false,true
t2KsfAI0RNMSxY1MSQ1Ph,GLOBALPAY,false,true
t398AviFSz6agnHw-Zohf,GLOBALPAY,false,true
t3IEewcvhXMEe4tScrP3h,GLOBALPAY,false,true
T3rZ5J4udJakUDDUedbSv,GLOBALPAY,false,true
T3VLsDhGQgDKsWvneFV_O,GLOBALPAY,false,true
T3ZeU16f5AMII6SNIyWdL,GLOBALPAY,false,true
t3ZfcCNUIyabqmeEVEpEP,GLOBALPAY,false,true
t4fLpd5dGuk0lTawLr73u,GLOBALPAY,false,true
T4VY6zqO5eybW3l0JT4IN,GLOBALPAY,false,true
T5jxuMlxqdpk_e7q2sSLF,GLOBALPAY,false,true
t5ygDOgmAtb2WpYuAnECL,GLOBALPAY,false,true
T6SN4mF8wAj2RabORLeCg,GLOBALPAY,false,true
T7hSHQ0nZdVHqTZrjRCaV,GLOBALPAY,false,true
T7qBcfEcxho3qK076zxqw,GLOBALPAY,false,true
t7rYqVWNhdfIrEQGQ2wNp,GLOBALPAY,false,true
t84fODgQBPfCc3jTj8HaO,GLOBALPAY,false,true
T86-UZyK-CXo6v0uSZlKO,GLOBALPAY,false,true
T8O8Q3QWji57eQX8kL9gL,GLOBALPAY,false,true
t914u8u0ayKaW_j5Vsgbv,GLOBALPAY,false,true
TA7paoBUNm7nUm1pZsC17,GLOBALPAY,false,true
TaEkaJ2Wc9_yFqR5bmsKE,GLOBALPAY,false,true
TahMBpApsLSD2kuR-R1b_,GLOBALPAY,false,true
tANoxw4UWwLDcGHolIWPp,GLOBALPAY,false,true
TAoc__mqxEY7VtcmfbVt9,GLOBALPAY,false,true
tAwDxHvH2rrk84LyWeKdg,GLOBALPAY,false,true
tBDvLfkMMmO-AvucM6plR,GLOBALPAY,false,true
TbU8CTCmwmdWWLmLVTOwt,GLOBALPAY,false,true
TC-ichoCaLE4IDPOEA2aW,GLOBALPAY,false,true
TC2cpP97GriCIUosHh7H4,GLOBALPAY,false,true
tC4gHzZhtovo2Nyskg17z,GLOBALPAY,false,true
tCEARWDjTdNeP7ZL4Qxyp,GLOBALPAY,false,true
TChrwCxDg46glNfB7eq1h,GLOBALPAY,false,true
tCjM1rzxmixxBiZm4Knex,GLOBALPAY,false,true
tco5ZkoI7-PdG7BMryHTc,GLOBALPAY,false,true
TCSl_N-vakc9V7EDD1TGq,GLOBALPAY,false,true
TcVFEWKK3SPeMIaBgx_Ha,GLOBALPAY,false,true
td05qoHlq4Mnx131I3y6J,GLOBALPAY,false,true
td4sHHYC6_n4DocHqalrM,GLOBALPAY,false,true
TDlcWQWWZVDFzH7I1fz7W,GLOBALPAY,false,true
TdTS71qzCAZQjcjukDf7g,GLOBALPAY,false,true
tduwjjD4y-3WYYmS461ry,GLOBALPAY,false,true
tDZtPP4CQiv-d0W4Hcatn,GLOBALPAY,false,true
teAcWqVFEgSktAgcdc0qu,GLOBALPAY,false,true
tEgn-NY7m9VoHgeCD-cM4,GLOBALPAY,false,true
terIGzev_S9HFcvpQQQSE,GLOBALPAY,false,true
TESENDiE3aHyERn1Z_l7O,GLOBALPAY,false,true
tF_uzgaTWIfG_JIw3dY1L,GLOBALPAY,false,true
tF3sbRivEjPzbt2RcZh3X,GLOBALPAY,false,true
tf6gPH-QN9ZKM7zXQ0IVz,GLOBALPAY,false,true
tfB40LvFSndXwK7waMGwu,GLOBALPAY,false,true
TFK6RKlNKY-LNSyRryexq,GLOBALPAY,false,true
tGoruQOZ0nLN_XJObgHbk,GLOBALPAY,false,true
tGvs6G--pye9CZ5C1Vze5,GLOBALPAY,false,true
tH0vok6G0HZNqVR6VKFb6,GLOBALPAY,false,true
tH1Cj2gE7HMR4ylS9aohr,GLOBALPAY,false,true
Ti6knnWsay_v1eMbc7_1J,GLOBALPAY,false,true
tIcB2d7rGuIw00p3bXfOS,GLOBALPAY,false,true
tIE4xmcJbzqru0aV_bC9R,GLOBALPAY,false,true
TIrB1CCkm-qatnFExmR3g,GLOBALPAY,false,true
TIUWwZy-FtWBaW7-p4-pU,GLOBALPAY,false,true
Tiw8nhMHO8bydYLbeUZHy,GLOBALPAY,false,true
tIWdtJacrqTZDa0IaZDV0,GLOBALPAY,false,true
Tixo_1x331yf5-G3g_HDA,GLOBALPAY,false,true
tje-eRV3peikAKUMi6Nwt,GLOBALPAY,false,true
TjhdSk3B9ZnYrsWfC1Dhx,GLOBALPAY,false,true
tjNAeMGBCZ1b4dTLfoYpu,GLOBALPAY,false,true
TjS4Xa1conI88CgFNdUqm,GLOBALPAY,false,true
tjSx7HYSNFnrye-CgCh19,GLOBALPAY,false,true
tJvYVvpkoAXRHv4_lWMQc,GLOBALPAY,false,true
tkZRhfs2vwhfMa0rPCb2M,GLOBALPAY,false,true
Tl_3aa87OIhGSFvxqNdAQ,GLOBALPAY,false,true
TL3rQYqRVn50G01IKMdwb,GLOBALPAY,false,true
TL5Eh_nAIPkoX4BuJ1BK0,GLOBALPAY,false,true
Tl6_WUc0-pVsvVThYG7IK,GLOBALPAY,false,true
tlefqSyNdyRX8nc59j3Dg,GLOBALPAY,false,true
tlkdSGo1SpIoJtrNSmEaO,GLOBALPAY,false,true
TlmEMugFZqG5LLyb_lHqo,GLOBALPAY,false,true
tLmLd79YnDtz8KZDcf773,GLOBALPAY,false,true
tLTNBLtOdah7wrVnKbN79,GLOBALPAY,false,true
TlwaN2uswltuEb6NmRQ4Q,GLOBALPAY,false,true
tm9c214jKmnbudRArJqTp,GLOBALPAY,false,true
tMEiuVP2Df92rRYBOVXoe,GLOBALPAY,false,true
tMl-wV-udOtmUogYs0IPS,GLOBALPAY,false,true
Tmr2ketIY92t70ToTDczv,GLOBALPAY,false,true
TMUBqQTsp71Lt3PgM_q94,GLOBALPAY,false,true
TnqIlx1UReDRN0HX4AlBG,GLOBALPAY,false,true
TOOMyMUOsxdZX1mlhhfGx,GLOBALPAY,false,true
tosUfkGzIuwKLPp8vDqT7,GLOBALPAY,false,true
tOWG5-GWmFj4lGnT12VfY,GLOBALPAY,false,true
tozvRBO5FNytmrkaWCr7i,GLOBALPAY,false,true
tp-iRe69YzJRy8PFjW058,GLOBALPAY,false,true
TppQ3-cJZeSjm3Wb0nWgo,GLOBALPAY,false,true
tpVw-XnEzBmGIrMUkpxnx,GLOBALPAY,false,true
TQ4wVqtJAuW1WgWEYTxdu,GLOBALPAY,false,true
tQcuXbFtNmBWwziWGgO6X,GLOBALPAY,false,true
tqjHaHcgGYPpLBoKfoebA,GLOBALPAY,false,true
TqnWDs6lrHolBinZOgsO5,GLOBALPAY,false,true
Tqp86K9hDRqmNtsfY7O0H,GLOBALPAY,false,true
TQr7cmesQcePl7-LKSJ0y,GLOBALPAY,false,true
TqtCJEV7bXvfZAIgc_TIU,GLOBALPAY,false,true
tr3SaOA0xazVamOIPs-4z,GLOBALPAY,false,true
tRIPN4BIdjjxdejtdMEEY,GLOBALPAY,false,true
trkywp9o9wXqi_6MgLo5-,GLOBALPAY,false,true
trPMoakv9nUfNViW3EEkT,GLOBALPAY,false,true
TrqJc0sVNzFZmYEJPKYWW,GLOBALPAY,false,true
TrsqJTpNIzhwrGwGikbfF,GLOBALPAY,false,true
TrwiOLxOdmWK8sQc9VzP8,GLOBALPAY,false,true
trZuZJbETGwPUTiXhQhc9,GLOBALPAY,false,true
Ts-tVH_eRNHBISg5rEpv8,GLOBALPAY,false,true
Ts5G4In7peiCtNCboJHdU,GLOBALPAY,false,true
Ts66xQbkbrMtWsuRD653n,GLOBALPAY,false,true
tsA9kjv_tDx0hub2D0WEw,GLOBALPAY,false,true
TSFT6NC6nrHoc3pF7P1fX,GLOBALPAY,false,true
TSL-8ln2wstXso9DSU7JA,GLOBALPAY,false,true
tSmdJvOis32ElhR3GNI1C,GLOBALPAY,false,true
tSoSaRM56AkGmkkpQgOVM,GLOBALPAY,false,true
tsq5UwTE3yDHJc8inDLi3,GLOBALPAY,false,true
TsVBr3A154OVRRCxvnIh6,GLOBALPAY,false,true
tSX5d6EnbEOXZG31vvVt_,GLOBALPAY,false,true
tT3jiaeXwF4QMGz_-eg4W,GLOBALPAY,false,true
tTGml3LzfxIC81jN7vB-a,GLOBALPAY,false,true
ttpD2Va4p-y55QWTDz0qy,GLOBALPAY,false,true
Ttrec2eZkXJvo4it3B-Qz,GLOBALPAY,false,true
tTUGZuaHPPOYoGq_uc_sh,GLOBALPAY,false,true
TU8HgJD9FZF8UpwV5jeh4,GLOBALPAY,false,true
tuKInqz8IuOa7HMd0733J,GLOBALPAY,false,true
TV-rYDtAhm8d5_dGgab_H,GLOBALPAY,false,true
tV7ZHXz-t8Lbx9gRkC5vK,GLOBALPAY,false,true
TvG399_uupmzWzlKy8i1c,GLOBALPAY,false,true
tvPLaZHwhPuWzeTTX0Ok1,GLOBALPAY,false,true
tVx0oEzq34LzjZJ-IPbgx,GLOBALPAY,false,true
twn2FGLmQ6baCdXC10aRn,GLOBALPAY,false,true
tWZ4IcZJjB927ODVQkRNz,GLOBALPAY,false,true
TXBEybe147w7-jc6n8XT2,GLOBALPAY,false,true
TXIITc8qR9kDHsEOE4C4R,GLOBALPAY,false,true
TY89TVQhQQVKagZ9Klakg,GLOBALPAY,false,true
tYJONmRbItUcixpN4sT9h,GLOBALPAY,false,true
TyL_fW0uQtJZpj2GiXp9D,GLOBALPAY,false,true
tYNxKOt5TI_fN1uvF6wd7,GLOBALPAY,false,true
tYXxea4JLDVOruVZgqtAG,GLOBALPAY,false,true
TZ0hw3nN5YBUDR_CgLs_V,GLOBALPAY,false,true
tz0M2MLZss9p1sLriyX72,GLOBALPAY,false,true
TzbTDXH-a0AgFlU67AAGd,GLOBALPAY,false,true
tZgcWpllV0Efn2-qNINha,GLOBALPAY,false,true
tZtnpcRecQ4Qk-jLcRoJK,GLOBALPAY,false,true
u__VQZMBkWgn8iba1qAHG,GLOBALPAY,false,true
u_fYt3tfREx6Tk-cDnrOl,GLOBALPAY,false,true
U_PQEo91YGEbJJPCRDjsf,GLOBALPAY,false,true
u_RXZdGxbv5uCnbOAoGeh,GLOBALPAY,false,true
u_wvEnnLiaDlM5iQQpDKQ,GLOBALPAY,false,true
U-4gWekUSDpp1IlEehEI5,GLOBALPAY,false,true
u-6HGanEgT_lhBAE06dDi,GLOBALPAY,false,true
u-CgRzHUWpPulDfE0uAb_,GLOBALPAY,false,true
U-dwLLLdwsgD1bBtjYbY-,GLOBALPAY,false,true
U-i9ZinW1PGGY4FUMsaM9,GLOBALPAY,false,true
u-IgrSBn8Ay-jFR433jcY,GLOBALPAY,false,true
U-mv4go9fxums_jHmAGBu,GLOBALPAY,false,true
U-Tio4mImVVefnsZb6qgH,GLOBALPAY,false,true
U0-irCmtO9SiGJuYoTZA3,GLOBALPAY,false,true
u074NokLFTdrfigazg7uZ,GLOBALPAY,false,true
u0hrgJYWJYyJa764sUBla,GLOBALPAY,false,true
u0va9lawEA_iqTME_zIal,GLOBALPAY,false,true
U1_aFy9esrxH6EkmEMplH,GLOBALPAY,false,true
u2-cBekpuoDNFT6CSenbV,GLOBALPAY,false,true
u233cPc3wWp1-7bk7GbyY,GLOBALPAY,false,true
U2INzO_ggDrPxm86kHz6l,GLOBALPAY,false,true
U2NjaiO_fZ6K_w0qVVBOI,GLOBALPAY,false,true
u2PR9A_OvvBsJ7HsAfHdw,GLOBALPAY,false,true
u2PZpq92hsoe0-FFqPtx7,GLOBALPAY,false,true
U2Tu7goy4lEeNHL1xhVu3,GLOBALPAY,false,true
U2v_RhPWaHfGrB6myo7As,GLOBALPAY,false,true
U2yaWO7WRLii0qwPjkb2_,GLOBALPAY,false,true
u3_1-7Z16ShG5gRwTjlPy,GLOBALPAY,false,true
u36L51Lf7VDHDfnQrsI2u,GLOBALPAY,false,true
u3TPHgBHV_SkKfM6dcGZB,GLOBALPAY,false,true
U3UJQPSIRolivU0tSAMo6,GLOBALPAY,false,true
u3YY08EBnIhR2WReKehnY,GLOBALPAY,false,true
U3zrQGPGrjrkM64kA-VG5,GLOBALPAY,false,true
U4aDYO0u3aeTANV9kcBex,GLOBALPAY,false,true
U4ZVFUGOP8jRVej-NPeQR,GLOBALPAY,false,true
U5qq0QvFNlnSX4xybypRO,GLOBALPAY,false,true
U6IYSmKpBvzV63pCAwOkL,GLOBALPAY,false,true
u7AHVunQcsZa4-24CKLSa,GLOBALPAY,false,true
U7wyBLkUGATJ2FRLZR-xF,GLOBALPAY,false,true
u7zsHTYUHYEiXS56rRVTf,GLOBALPAY,false,true
u88jCA3leQyktpM0skj-v,GLOBALPAY,false,true
U8VBbbWcqVL0heiiHCX9k,GLOBALPAY,false,true
u9hICqF3OmZ3UjfXIrL6w,GLOBALPAY,false,true
U9pgjLnf2DFVZD2R7QQee,GLOBALPAY,false,true
uAP4xznAmKS7Mw-yEF9pc,GLOBALPAY,false,true
UBFqS8UaomOMsf1JzXhGK,GLOBALPAY,false,true
UBjW75k0-qom55dIVtVCQ,GLOBALPAY,false,true
UbOE9V0_lEDzOgQjlZkr_,GLOBALPAY,false,true
UbTGVhCMKbd3Hwooll8jH,GLOBALPAY,false,true
UBUFqJ-ETTBnaC8H14gwG,GLOBALPAY,false,true
uC3T4-3sQdmdEdDG5sWgG,GLOBALPAY,false,true
UcGw3wIzKNwFj59x4PHGm,GLOBALPAY,false,true
uCkisoOn2MxAudEjAla3l,GLOBALPAY,false,true
UCNTNq1ser7nTRlFmCit0,GLOBALPAY,false,true
UCpYQ57DpcVALtycpDwHU,GLOBALPAY,false,true
ucuSzHnCaEVsyeN2Z6oL7,GLOBALPAY,false,true
UcwJFlr2BZ-pDlvO3fAj3,GLOBALPAY,false,true
UD1F3dZBlF02pgUeJu8JU,GLOBALPAY,false,true
ud2QQJARLUdQ_ZNXNumdO,GLOBALPAY,false,true
